tampons;	dispersants;=0.8628758192062378,séquestrants;=0.7917420864105225,émulsionnants;=0.7251145839691162,conditionnement;=0.7180884480476379,dispersants,=0.7056049108505249,tampons,=0.6992306113243103,tensio-actifs;=0.6961452960968018,vitamines;=0.693102240562439,parfums;=0.6881012320518494,conservateurs;=0.6651272773742676
lithium-air	métal-air=0.8272745013237,lithium-air,=0.8210577964782715,sodium-ion=0.8189564943313599,Li-ion,=0.8164427876472473,zinc-air=0.8032665848731995,lithium-polymère=0.7881805896759033,Li-ion=0.7792456746101379,Ni-MH=0.767486035823822,lithium-soufre=0.7665728330612183,Lithium-ion=0.7646478414535522
LVDS,	LVDS=0.7696502804756165,SPI,=0.6648079752922058,CAN,=0.6437729597091675,(Synchronous=0.6409957408905029,DVI,=0.632573664188385,Digital)=0.629967987537384,(Convertisseur=0.6296047568321228,I2C=0.6287806034088135,analogique,=0.6269624829292297,numérique),=0.6248070001602173
614)	412)=0.8205358982086182,612)=0.8186641335487366,514)=0.818096935749054,616)=0.8162806630134583,508)=0.8104205131530762,714)=0.8043071031570435,620)=0.7982591390609741,408)=0.795134425163269,630)=0.794929027557373,609)=0.7944827079772949
3050,	3030,=0.6133437156677246,3080=0.6060793399810791,1090=0.5884677171707153,1606,=0.5637102723121643,1080,=0.5625069737434387,1155,=0.5570201277732849,1236,=0.5503273606300354,1070,=0.5482131838798523,1540,=0.5449166297912598,954,=0.5386500954627991
pyrimidin-4-	oxy)=0.8711525201797485,[2,3-d]=0.862799346446991,[2,3-=0.8626344799995422,-d]pyrimidin-4-yl]=0.8625819087028503,[2,3-4=0.8561999797821045,[(5S,)-5-=0.8535534739494324,{3-=0.8525574803352356,(2R)-2-{=0.8520036935806274,{[(5S')-5-=0.8488085269927979,phényl}=0.8485010862350464
dissociables	dissociés=0.7758134007453918,séparables=0.7699791193008423,indissociables=0.7429800033569336,solidaires,=0.7212835550308228,désolidarisés=0.7127016186714172,solidarisés,=0.6991345286369324,dissociées=0.6852156519889832,assemblables=0.6814058423042297,introduits,=0.6749776005744934,escamotés=0.6738349199295044
Pcp	l'éq=0.5730624794960022,cosp=0.5509946942329407,G";=0.5507287383079529,z1),=0.5501641035079956,ax;=0.5450623631477356,x5)=0.543589174747467,régression)=0.5418707728385925,(abs=0.5411026477813721,(ql=0.5401190519332886,Bvm)=0.5390437245368958
1946,	Hunter,=0.8680070638656616,Jin=0.859410285949707,Siohan=0.8561832308769226,Kumar=0.8561494946479797,Myers=0.8558557629585266,Knaus,=0.8548341989517212,Rosenberg=0.8541956543922424,Wei=0.8526377081871033,Tang,=0.8522624969482422,Harry=0.8519882559776306
{5-méthyl-2-[	(cyclohexylamino)=0.9204025864601135,méthyl]-1,=0.9155564308166504,3-thiazol-4-yl}=0.9077103734016418,méthyl]-l,=0.9067118167877197,(méthylamino)=0.9057164192199707,6-ditert-butyl-4-=0.8991645574569702,(éthylamino)=0.8927828669548035,{2-[=0.882699728012085,6-di-butyl-4-=0.8783146739006042,méthyle-1,=0.8740570545196533
(IE0)	(APs)=0.8332529067993164,Winograd,=0.7436670660972595,Saint-Gervais-les=0.7413409948348999,=CH2),=0.7408652901649475,(eP)=0.7377575635910034,(eU)=0.7372745275497437,(C10-C22)=0.7319636940956116,1377262,=0.727591872215271,Carragel®,=0.7266849279403687,(8,30;8,30")=0.7263460755348206
différentielle	différentielle,=0.7984972596168518,différentiel=0.7030146718025208,différentielles=0.6141814589500427,croisée=0.6074224710464478,contre-réaction=0.5878250598907471,différentiels=0.5816852450370789,différentielle)=0.5728476047515869,push-pull=0.540292501449585,Nernst=0.5388861298561096,d'amplificateur=0.5374424457550049
fuzz	YAi=0.6916991472244263,Guêtre=0.6888462901115417,2/30=0.6810887455940247,9-33;=0.6670316457748413,Rhizotron=0.6669240593910217,ietf=0.6655287742614746,R4-NH2=0.6641238927841187,(Largeur=0.6630297303199768,gif"=0.6628426313400269,Nature;=0.6605185866355896
isopropyl-	-pipérazin-=0.9130688905715942,acétamide)=0.9014474153518677,-yl)=0.8971027135848999,H-pyrazol-3=0.8790969848632812,-yl)-N-=0.8739151954650879,-ol=0.8613343238830566,N-(4-=0.8595665097236633,phénoxy}=0.8581447005271912,-yl)-N-isopropyl-=0.856076180934906,H-pyrazol-3-ol=0.8519508242607117
période(s)	sous-périodes=0.5829620361328125,temporelle=0.5768846273422241,temporelle,=0.5711364150047302,corresponde(nt)=0.5700476169586182,intervalle(s)=0.5638046860694885,crypto-périodes=0.5543156266212463,temporelle(s)=0.5479574799537659,intervalles,=0.5437092781066895,cryptopériodes=0.5311389565467834,d'instants=0.5284338593482971
"effort	"action=0.551052451133728,"application=0.5494990944862366,lorsq=0.5333147644996643,re=0.5107874274253845,act=0.5069877505302429,ité=0.5043310523033142,dc=0.5002357959747314,ée=0.49683332443237305,emb=0.4950615167617798,"expression=0.49501389265060425
cardiaque)	cardiaque=0.8012557029724121,d'apnée=0.7701424956321716,fibrillation=0.7469993829727173,cardiaque),=0.7406315803527832,bradycardie=0.7396330237388611,myocardique=0.7357777953147888,cardiaques=0.7338714003562927,ventriculaire,=0.728304386138916,d'arythmie=0.727862536907196,cardiaque,=0.7268163561820984
B(x,y)	B(s)=0.6432087421417236,magnétométriques=0.5962553024291992,I(x,y)=0.5857718586921692,histogrammes=0.5711797475814819,l'histogramme=0.5418228507041931,chrominances=0.5417264103889465,p(x,y)=0.5378726720809937,wo(x,y)=0.5363634824752808,vecteurs=0.5346091985702515,binarisée=0.5239569544792175
pré-centrage	centrage=0.7340779900550842,détrompage=0.7277393341064453,d'anti-rotation=0.7228463292121887,d'enclipsage=0.7193402647972107,crochetage=0.7112916707992554,anti-rotation=0.7074155807495117,pré-positionnement=0.6943871378898621,solidarisation,=0.6856825947761536,d'assujettissement=0.6833048462867737,d'indexage=0.6807474493980408
"STOP"	activé),=0.5647429823875427,12>=0.5434987545013428,SF_cycle_start=0.5417326092720032,"START"=0.5275201201438904,attempt=0.5268747806549072,d'alerte)=0.5244821310043335,"anormal"=0.5196199417114258,cmd,=0.5192698240280151,SWR=0.5186769366264343,"contrôleur"=0.5184618830680847
m2/s)	centistokes=0.7872962355613708,10-6=0.7830526232719421,(cSt)=0.7820364236831665,10"6=0.7570474147796631,poises=0.7019022703170776,000)=0.6990712881088257,°C-1=0.6894248127937317,m/s))=0.6868366003036499,Angstrôms)=0.686124324798584,10-6/K=0.6856462955474854
combinatoire	combinatoire,=0.7306382656097412,combinatoires=0.7182064652442932,logiques=0.6958425641059875,OU-Exclusif=0.6932839155197144,arithmétiques=0.6769331693649292,logique=0.6742605566978455,parallélisation=0.6592668294906616,XOR,=0.6368518471717834,factorisation=0.6336281299591064,logiques,=0.6307048797607422
metrifudil	129,944)=0.9692237973213196,(N-cyclopropyl)-carboxamidoadénosine,=0.9189733862876892,DPMA=0.9114924669265747,(NECA),=0.8699039816856384,(CGS-21680),=0.8298693299293518,(PD=0.7780550122261047,2-p-(2-carboxy-éthyl)=0.7708953022956848,N6-phénéthyladénosine,=0.7608609199523926,DABCYL=0.7101314663887024,MECA,=0.7025266885757446
accompagné	accompagnée=0.758358359336853,précédé=0.7376058101654053,assorti=0.6901251673698425,assortie=0.6690288782119751,doté=0.6212493181228638,précédée=0.612441897392273,pourvu=0.6093248724937439,suivit=0.6054426431655884,suivie=0.6026905179023743,accompagnés=0.5992289781570435
Détection	Reconnaissance=0.6996550559997559,Génération=0.6588516235351562,Capture=0.6562910676002502,Localisation=0.656089723110199,Mesure=0.6539006233215332,Activation=0.6453427076339722,Quantification=0.6435570120811462,Visualisation=0.6370342373847961,Emission=0.6370269656181335,(détection=0.6243012547492981
3-Amino-2-chloro-6-méthyl-	éthanol,chlorhydrate=0.8652518391609192,3-Amino-2-chloro-6-=0.8538565039634705,(coupleur)=0.8320855498313904,2-(2,4-Diamino-phénoxy)-=0.8304261565208435,pyrazolo[5,1-c]=0.8246928453445435,phénol,chlorhydrate=0.8245211839675903,ethanol,chlorhydrate=0.8197979927062988,2-(2,4-Diamino-=0.8184595108032227,pyrazolo[5,1-c][1,2=0.7968363761901855,c][1,2,4]triazole=0.7729845643043518
CDik	CD;k=0.8103767037391663,JDD;=0.668118953704834,(JDD;)=0.637037992477417,LDPC,=0.5776360034942627,datamatrix=0.5696300864219666,SIZ=0.5464966297149658,QR-code=0.544417679309845,"code=0.544053316116333,authentifiant,=0.543388843536377,Reed-Solomon=0.5390378832817078
L-a-phosphatidylcholine	album),=0.7225134968757629,Carica=0.7219278216362,muscade=0.7107564210891724,ciste=0.710058331489563,soja)=0.7068580985069275,basilicum),=0.7044536471366882,Myrtacées=0.7042387127876282,Equisetum=0.7039880752563477,napus)=0.7015007734298706,papaye=0.7011309266090393
montée;	fixée;=0.6034949421882629,déployée;=0.549793004989624,relevée;=0.5489073395729065,abaissée;=0.52628493309021,monté;=0.5218215584754944,rétractée;=0.5193963646888733,détalonnée=0.5154996514320374,déverrouillée;=0.5139098763465881,coulisseau;=0.5129492878913879,basculée,=0.5081125497817993
Vair,	016,=0.5040218234062195,parfaits,=0.49904555082321167,02),=0.494182825088501,ài=0.4883727431297302,8,314=0.4875929057598114,(volet=0.4799861013889313,(DMMP)=0.4799577295780182,(MEV)=0.4770166873931885,(RSH)=0.4764123260974884,incondensable=0.4747092127799988
androgéno-dépendante	(hypothyroïdie),=0.8353044986724854,Horton,=0.8344972133636475,oblitérante,=0.8342925310134888,00/06154)=0.8304702639579773,miliaire=0.8298581838607788,(COPD),=0.8288599252700806,thrombosis=0.8216543197631836,périorale,=0.8162500858306885,Curette=0.8149210810661316,survival:=0.8121813535690308
caractérisations,	déterminations,=0.5429638028144836,(CPn)=0.5170667767524719,marque;=0.5073848962783813,d'excrétions=0.4994082748889923,couche;=0.46971362829208374,J5,=0.463651180267334,entité;=0.4633982181549072,sondes;=0.46285808086395264,J28,=0.4602292478084564,21"-1=0.45887258648872375
synchronisé)	1,10-décanedioïque),=0.5898733139038086,"video=0.5810648202896118,keep=0.5792500376701355,Fall-back=0.5783683061599731,n-décanoyl=0.5778692960739136,shifting=0.5739462971687317,Zeolite=0.5688912272453308,écoute)=0.5682350397109985,radiosensitivity=0.5680775046348572,dégradé)=0.5637913942337036
sif,	VCc)=0.5633302330970764,l'hétérodynage=0.5603580474853516,incrémentable,=0.5563201904296875,(VAc,=0.5429510474205017,-N(R12)OR13,=0.5398865938186646,s://polrelayl=0.5369063019752502,20MPa=0.5266416668891907,+(B=0.5252671837806702,"SPD-Z1®"=0.5179578065872192,k(n)=0.5169839859008789
Delacourte	Sieg=0.7628896832466125,Maleville=0.7627927660942078,Mehul=0.762465238571167,Katz=0.7623955011367798,Kondo=0.7620143890380859,Geng=0.7579174041748047,Sataguchi=0.7553334832191467,JIRACEK=0.7532913684844971,Asakawa,=0.7532198429107666,Ebert=0.752953290939331
(méthylamino)	6-ditert-butyl-4-=0.97125643491745,3-thiazol-4-yl}=0.9689420461654663,méthyl]-1,=0.9583635330200195,{2-[=0.9498212933540344,éthyl]-1,=0.9230259656906128,2-[=0.9108896851539612,(éthylamino)=0.9075738191604614,6-di-butyl-4-=0.9067520499229431,3-thiazol-2-yl]=0.9057191610336304,{5-méthyl-2-[=0.9057164788246155
conseillée	recommandée=0.6937286853790283,(Vmax)=0.6766517162322998,réglementaire=0.6323227286338806,prévisionnelle=0.6261364817619324,pluviométrie=0.6007605195045471,météorologie=0.5741775035858154,empreintée=0.5575984716415405,préréglée=0.5575857162475586,prédictive=0.5564417839050293,tempérée=0.5517615675926208
Pratiquement	32-260=0.6291563510894775,COTES=0.6256608963012695,3524=0.6156416535377502,HEURES=0.6144332885742188,ex2=0.6130419373512268,0/13=0.6071855425834656,3674=0.6039026975631714,1,117=0.6036741733551025,15/20=0.603515625,(C-22b),=0.6007817387580872
homomériques	hétéromériques=0.9208558797836304,ASIC1a=0.81830894947052,ASIC1b=0.7941480875015259,ASICalgine-1=0.7513718605041504,ASICalgine-2=0.7305474281311035,ASIC1=0.7161345481872559,cGMP=0.6916207075119019,TLR2=0.6906343102455139,ASIC3=0.6870976090431213,calciques=0.6850308179855347
relevours	tresses,=0.5926547050476074,releveurs=0.5751048922538757,ficelles,=0.5599272847175598,d'etirement=0.55816650390625,(2A")=0.5557291507720947,egrappoir=0.5497999787330627,d'extremites=0.5493519902229309,enroules=0.5491815209388733,(18,28)=0.5443385243415833,releveurs,=0.5409100651741028
3037663	3038999=0.7169582843780518,3043299=0.7147453427314758,3022640=0.6622779965400696,100333/0336-156=0.6622437834739685,3030058=0.6615601778030396,3034596=0.6483458280563354,3014229=0.6416932940483093,3028756=0.6402977108955383,2906909=0.6400996446609497,3024809=0.6312947869300842
ABBB\31286--100409-texte	R:131200A31286=0.9833687543869019,SAFT\31860--101129-Txt=0.8263581395149231,R:A31800\31860=0.8068875074386597,AOB\31637--100702-TEXTE=0.7714937925338745,R:A31600\31637=0.7669329047203064,R:\35100\35137\35137-131031-texte=0.7509851455688477,PSL31307--100721-texte=0.7345987558364868,AOB\31772--100722-texte=0.7319656014442444,R:\34100\34151\34151-121220-texte=0.7131232619285583,R:A31700\31772=0.7116550207138062
demandées	acceptées=0.798347532749176,retournées=0.787842333316803,consultées=0.771263599395752,validées=0.7629173994064331,renseignées=0.760269820690155,communiquées=0.758454442024231,notifiées=0.7473403811454773,envoyées=0.7444288730621338,annoncées=0.743007481098175,téléchargées=0.739501416683197
cystéïne	fisétine,=0.7222567200660706,spiramycine,=0.7170429825782776,quinine,=0.7138279676437378,citrulline=0.7114384770393372,néohespéridine,=0.7057913541793823,taurine,=0.7019599080085754,4,5-dihydroxyphénylalanine=0.7012616395950317,acylaminoacides=0.7001437544822693,bromphéniramine,=0.6975772976875305,myricétine,=0.6956307291984558
F2'	F1=0.6868874430656433,F8=0.6846472024917603,F2=0.662410318851471,Fl=0.6621798872947693,Fl,=0.6608042120933533,F6=0.6559136509895325,F2"=0.6553006768226624,F"1=0.6488965749740601,F3=0.6466419696807861,F10=0.6433916091918945
d'encliquetage;	nervure;=0.5969279408454895,l'entretoise;=0.5750369429588318,complémentaires;=0.5696972608566284,l'embase;=0.568172812461853,(13,14),=0.566486120223999,coupelle;=0.5574564337730408,(7A,7B)=0.548742949962616,vis;=0.5460823774337769,(16"),=0.537622332572937,flasque;=0.5341895222663879
racler	nettoyer=0.7862421870231628,écraser=0.7670530080795288,essuyer=0.7588847279548645,frotter=0.7587569952011108,boucher=0.7565913796424866,agripper=0.7519050240516663,cisailler=0.751891016960144,surélever=0.7483210563659668,humidifier=0.7465763092041016,asperger=0.7457919120788574
450")	(450,=0.672161877155304,INFÉRIEURS=0.6292382478713989,BOUDINS=0.6032341122627258,200,202=0.599282443523407,(C-C)=0.5955132842063904,1650,=0.5792577266693115,530;=0.5709884166717529,ROUE=0.5647810101509094,639,=0.5633800625801086,126;=0.5628113746643066
Hétéroaryles,	SX®=0.9012494087219238,21/04=0.8997401595115662,15/04=0.8985180854797363,D01G=0.8981906175613403,13/10=0.8977189660072327,D01D=0.8972347378730774,B44B=0.8966413140296936,B27K=0.8959921598434448,A63K=0.8956959843635559,pyrazolopyrimidiniques,=0.895483672618866
saturée;	C18;eau-TFA=0.6633994579315186,99°C=0.6464002728462219,(éthyldiglycol,=0.6433121562004089,hydroxyalcoxyalkyle=0.6346441507339478,(w/v),=0.6332093477249146,CH3OH,=0.6299042701721191,60OC=0.6253764629364014,(4/1),=0.6247046589851379,184°C=0.6236231327056885,CuC12,=0.6235131621360779
(vc=o)	1736=0.878034770488739,3335=0.8726349472999573,(C-H),=0.8717296123504639,1753=0.8709172010421753,VNH=0.8706304430961609,2924,=0.8670490980148315,1694=0.8657861351966858,2924=0.8636678457260132,1659=0.863323986530304,1369,=0.8631995320320129
thermocouple	thermocouple,=0.8033431172370911,cryostat=0.6800985336303711,thermistance=0.6681287288665771,shunt=0.6592137813568115,thermocouples=0.659131646156311,thermomètre=0.6566157341003418,voltmètre=0.6509841084480286,thermistor=0.6394680142402649,réchauffeur=0.6352506875991821,thermoélément=0.6281412243843079
201k	12b2=0.5768666863441467,redisposition=0.5527748465538025,3029748=0.5525211095809937,Patte=0.5326205492019653,Echancrure=0.5261985063552856,métaphyse=0.5252668857574463,54U=0.522922933101654,268a=0.5207998752593994,fémur)=0.5169429779052734,(218,318)=0.5137786865234375
ED4	44-47=0.6003718972206116,(Index=0.5980748534202576,+W=0.5909426212310791,PROBA=0.5865299701690674,CASSETTE=0.5777919888496399,6/PTFE=0.5776260495185852,rote=0.5767489671707153,3-2/=0.5736876130104065,reads=0.5735834240913391,Sum=0.5735535621643066
préventif)	curatif)=0.6507213711738586,anti-bactérien=0.6220699548721313,antiglycation=0.6114107966423035,monoclonaux)=0.6098843216896057,VENUCEANETM=0.6020877361297607,anti-microbien,=0.6002498865127563,chimiothérapeutique=0.5985945463180542,polyclonal),=0.5921721458435059,l'Herpes,=0.5919126272201538,anticollagénase=0.5912814140319824
Mapt-1	Mapt2=0.7358551621437073,d'affinité,=0.6635340452194214,immobilisés,=0.6496334075927734,DC-SIGN=0.6404725313186646,d'affinité=0.6382878422737122,CD4=0.6285259127616882,l'antigène,=0.6186504364013672,microarray=0.6167849898338318,CD14=0.6136419773101807,NR-LBD=0.6130194664001465
classic	Brevets`=0.8245892524719238,Nu-=0.8108006119728088,11/22=0.8054240942001343,21/32=0.8007946610450745,401/12=0.7987833023071289,3/048=0.7977564334869385,401/14=0.7972779273986816,21/10=0.7953013181686401,5/44=0.7947945594787598,471/04=0.7940763235092163
(X+1)	25/28=0.7908200621604919,1/68=0.778796911239624,Bonin=0.7759882807731628,H-19"),=0.7715160846710205,8/31=0.7711522579193115,Formons=0.7704597115516663,13/10=0.7686170339584351,Au(R)3=0.767766535282135,27/10=0.7645205855369568,15/14=0.764366090297699
(RA,	RB)=0.6481554508209229,RA,=0.6051746010780334,RW)=0.604630708694458,TIP,=0.5995953679084778,RE2)=0.5958484411239624,RA1,=0.5835711359977722,D1;=0.5763812065124512,(TE,=0.5738688707351685,(LA,=0.5709644556045532,(T11=0.570891797542572
tendraient	tendent=0.7359191179275513,tendrait=0.7078770399093628,viendraient=0.677717387676239,aident=0.6524707078933716,tendront=0.6471543312072754,visent=0.6470364928245544,conduiraient=0.6361891627311707,risqueraient=0.6199485659599304,contribuent=0.6170270442962646,forcent=0.6138709187507629
lave-linge	sèche-linge=0.8373346328735352,lave-linge,=0.78494793176651,sèche-linge,=0.778275728225708,lave-vaisselle,=0.7718254923820496,linge,=0.7706154584884644,lave-vaisselle=0.7192051410675049,linge=0.706896960735321,réfrigérateur,=0.7035085558891296,évier=0.6932734251022339,repassage=0.6897469758987427
(permutation	parité,=0.5419288277626038,pipeline,=0.5132110714912415,redondants,=0.5094671249389648,combinatoire=0.5025367736816406,multiplication,=0.49220141768455505,lignes-colonnes=0.48252978920936584,d'exponentiation=0.48059597611427307,exclusif"=0.48011112213134766,d'opérandes=0.47636979818344116,logiques,=0.47006770968437195
2-phényléthyl	méthyldiphényl=0.8944726586341858,triméthylsiloxysilicates,=0.8533254265785217,trisiloxanes,=0.8319727778434753,triméthylsiloxysilicates=0.7684407234191895,diméthicones=0.7654316425323486,phényltriméthicone=0.7184135913848877,diméthicones,=0.7051824927330017,diphénylsiloxanes,=0.673457145690918,alkylméthicones=0.6712650060653687,diphényl-=0.6683111786842346
29,55	146-148=0.7705870270729065,s,N=0.770097017288208,2-(tétrahydro-=0.7620975375175476,156-159=0.7578174471855164,N-(4-éthylphény1)-N-=0.7540033459663391,LLJ=0.7520080804824829,1(2H)-yl]pipéridine-1-=0.7487735748291016,~-Et=0.748081624507904,138-140=0.7478780746459961,4-one=0.7461912035942078
sulfur	(Cl-C4)-=0.7811679840087891,Schulte,=0.7745556235313416,C1-C4-alkylamino=0.7718918919563293,Fitting=0.7710599303245544,Upfl=0.7701315879821777,pyrazolin-3,5-diones,=0.7660524249076843,PERCEPTION=0.7660203576087952,Foundations=0.7654626965522766,arylalkyloxy=0.7622120380401611,Lactis,=0.7615596055984497
SKIS	ROSSIGNOL=0.955622136592865,Déposant:=0.8730071187019348,Jain,=0.8230641484260559,DEPOSANT:=0.8130322694778442,Altschul,=0.8063148260116577,Kang,=0.7873714566230774,MEMSCAP=0.7861738801002502,CITEES=0.7852186560630798,Simon,=0.7820192575454712,Garcia,=0.7811710834503174
"tête-bêche"	PSLC=0.6206457614898682,FabryPérot=0.6199175715446472,"cascode"=0.5975592136383057,Echantillonneur-bloqueur=0.5916247367858887,Orthoplan=0.5908727645874023,1T1J=0.590851366519928,0,1m1=0.5908037424087524,B1,B2=0.5863732099533081,PMMA-T50=0.5856454372406006,cross-bar=0.5845707654953003
LHRH	digoxigénine=0.6927809119224548,créatine=0.6728425025939941,lectine=0.6704587340354919,immunologiquement=0.6647863984107971,l'AChE=0.6616990566253662,CD28,=0.6572420001029968,l'IGF1=0.6559909582138062,l'avidine,=0.6553112864494324,biotine=0.6528807282447815,PRiMA=0.6513521075248718
(PEDOT	PSS)=0.8793637752532959,:PSS)=0.7762256860733032,poly(styrène=0.7749059796333313,PEDOT=0.7648494839668274,imide)=0.7429301142692566,sulfonate)=0.7423593401908875,PEDOT-PSS=0.7284172773361206,Polyimide=0.721763014793396,Sn02=0.7193619012832642,-du=0.716331422328949
n'exécute	n"exécute=0.9528086185455322,n"envoie=0.9269975423812866,n'effectue=0.9226828813552856,n"accepte=0.9216127991676331,n"attend=0.9136278033256531,n"aboutit=0.9109136462211609,n"active=0.9087561368942261,n'inclut=0.908418595790863,n"arrête=0.9079127907752991,n'attend=0.9076364636421204
rectilignes)	rectilignes,=0.5289392471313477,perpendiculaires,=0.510593593120575,rigoureusement=0.4940529465675354,rectilignes=0.4674419164657593,tronçonné=0.4653085768222809,droites,=0.4623120129108429,égales),=0.4609600603580475,XoZ=0.4587829113006592,parallèles)=0.4584798514842987,identiques),=0.4539153277873993
RESUMÉ	PREHENSION=0.8601959347724915,SURVEILLANCE=0.842722475528717,2538363,=0.8411930203437805,ÉQUIPEMENT=0.8324981927871704,L'ALIMENTATION=0.8315949440002441,DIAGNOSTIC=0.8308767676353455,L'ETAT=0.8265700936317444,GUIDAGE=0.8262143731117249,PROVENANT=0.8258629441261292,SALLE=0.824695885181427
paire),	l'AU=0.5665602684020996,PTYPE=0.5662063360214233,b22=0.5651638507843018,(1,0),=0.5634549856185913,b21=0.5607903599739075,02-i=0.5513561964035034,GBE,w)=0.5494622588157654,#L=0.5472331047058105,sousmatrice=0.542622983455658,b14=0.5375948548316956
d'abonnements)	(Forfait=0.839065670967102,Purseld=0.7874520421028137,Purse=0.7605223655700684,Abonnement=0.7094903588294983,Forfait=0.705858588218689,Coût=0.6735334396362305,ConsR=0.6619575023651123,2857537=0.6530269980430603,1824564=0.6498740315437317,Octet=0.649324893951416
"client	léger"=0.7274975776672363,SMTP=0.5998181104660034,2,5G=0.5961592793464661,Proxy=0.5929893255233765,FTP=0.5916199088096619,WAP,=0.5911529660224915,ACS=0.5833896398544312,SNMP,=0.5767563581466675,VNC=0.5758463144302368,client/serveur=0.5748730301856995
(l'estimation	trigonométrie,=0.5657544732093811,J=7,32Hz),=0.5490796566009521,Micromech=0.5378949046134949,("Cost=0.5199065208435059,Déflexion=0.5183541774749756,L'ostéotomie=0.5108486413955688,4234885,=0.5108199715614319,19-7=0.5036274790763855,Pk,i=0.5015680193901062,L'instructeur=0.4943729341030121
donnees,	donnees=0.8848385810852051,requetes=0.7753005623817444,donnbes=0.7602261304855347,evenements=0.758282482624054,reponses=0.754194974899292,operations=0.7504391670227051,regles=0.7477777600288391,specifiques=0.7436119914054871,numeriques=0.7373390197753906,d'operations=0.7365825176239014
pyrrolidinique,	pyrrolidinique=0.6911774277687073,spirooxazine,=0.6225479245185852,indolique,=0.616734504699707,benzoxazine,=0.6075519919395447,dabsyl=0.5808010697364807,quinolinium=0.5800858736038208,dendrimère,=0.5780321359634399,phosphorothioate=0.5751156806945801,électroattracteur=0.5723134279251099,1,4-cyclohexylène,=0.5701996684074402
(LC/MS)	(MALDI-TOF,=0.6687907576560974,positif):=0.6457768082618713,électrospray=0.6364792585372925,"émulation=0.6108786463737488,(Reader=0.5930418372154236,Electrospray=0.5913125872612,electrospray=0.5897899270057678,"advertising"=0.5878240466117859,ESI=0.586665153503418,(ESI=0.584336519241333
déclenchement),	enregistrement)=0.5641126036643982,d'appel)=0.5156981348991394,(requête=0.5146826505661011,associé)=0.5106213688850403,(heure=0.5003851056098938,(station=0.4969574511051178,SIG=0.48970717191696167,récepteur)=0.488186776638031,d'Activation=0.48769378662109375,SOCtarget=0.4864264726638794
camptothécine	l'adriamycine,=0.8381763100624084,l'étoposide=0.8142735362052917,camptothécine,=0.789419412612915,capécitabine=0.7788069844245911,dacarbazine=0.7771562337875366,N-acétylcystéine=0.7754937410354614,antimétabolites=0.7712922692298889,l'idarubicine=0.7690008878707886,vincristine=0.7685109376907349,l'irinotécan=0.7680874466896057
fabricants,	fournisseurs,=0.7782516479492188,détaillants=0.7756388783454895,sociétés=0.7755181193351746,revendeurs=0.7725222110748291,propriétaires=0.767382025718689,éditeurs=0.7662755250930786,prestataires=0.7594126462936401,distributeurs,=0.7551714181900024,vendeurs=0.7497125864028931,vendeurs,=0.7378859519958496
13")	13"),=0.9520672559738159,11")=0.9504342675209045,14")=0.9496891498565674,12")=0.9460574984550476,11')=0.9360827803611755,16")=0.9360445141792297,11"),=0.933281421661377,12')=0.9327517151832581,15")=0.9319129586219788,13')=0.9312757253646851
conducteur)	conducteur),=0.7470173835754395,résistif)=0.7089417576789856,diélectrique)=0.6828900575637817,métallique)=0.677679181098938,conductrice)=0.6620854735374451,dopé)=0.6538511514663696,conducteurs)=0.6324067115783691,cuivre)=0.630131185054779,électroconducteur=0.6278554797172546,(conducteur)=0.6188957095146179
équipier	taxi,=0.5601075887680054,pédestre,=0.5574263334274292,voyageur,=0.550775945186615,livreur,=0.5462172627449036,voyage,=0.5403648614883423,SAMU,=0.5401710867881775,camion,=0.5314267873764038,restaurant=0.5305935144424438,taxi=0.5300720930099487,stand,=0.528294563293457
Dout	Din=0.8460249900817871,Sout=0.8236412405967712,Din,=0.7625662088394165,OUT2=0.7582024335861206,IN1=0.7416681051254272,OUT1=0.7414688467979431,CLK,=0.7396335601806641,Sin,=0.7161962985992432,RxD=0.6998749375343323,DOUT=0.6982488632202148
2811211	2912038=0.6386221051216125,B8664=0.6298760771751404,Laverie=0.6269465088844299,cyclobutanecarboxamide,=0.6267271041870117,Cat_plans=0.6170555949211121,-dihydro-3-1-H-indazole=0.615983784198761,3024916=0.6157960891723633,(4-pyrrolidino-2-hydroxyphényl)-phénylcétone=0.6151882410049438,-Hydroxy-2-amino-4-nitrobenzène=0.6129925847053528,2846168=0.6116743683815002
24/36	Qu=0.5905191898345947,Kp)=0.5787094831466675,K,,=0.5776616930961609,*,=0.56777423620224,BRPMAx=0.5677415728569031,(K3,=0.5675807595252991,KI=0.5663090348243713,K'=0.5648000240325928,BRP=0.5633389353752136,Kp=0.5628700852394104
d'octyldodécyle;	d'ascorbyle,=0.78679358959198,d'octyle;=0.7761379480361938,isocétyl=0.7746438384056091,diisostearyle,=0.7639220356941223,d'isocétyle;=0.7634062767028809,stéaramide=0.7542500495910645,tricapryline,=0.7535536885261536,di-iso-cétyle,=0.7506101727485657,adipate=0.750130832195282,l'isopropyl=0.7489821314811707
âgé	âgés=0.7744737863540649,âgé,=0.7619788646697998,féminin=0.759253978729248,jeune=0.7574413418769836,âgée=0.7556259632110596,adulte,=0.7486829161643982,adulte)=0.7396990060806274,adulte=0.7353720664978027,l'adulte=0.7332088351249695,d'hommes=0.7328459620475769
